algoritmo,dataset,clasificador,tamano_poblacion,generaciones,tasa_mutacion,tasa_exito,num_pares_medios,dist_l2_media,features_cambiadas_media,tiempo_ejecucion_medio,generaciones_convergencia_media,historial_fitness,muestras,ancho_banda,max_iters,score_seleccion
ga,iris,mlp,100.0,40.0,0.3,0.95,28.5,1.1712137900873432,3.9833333333333334,0.4653090238571167,23.0,[5.2013 ... 1.0382],,,,0.5440844790815852
ga,iris,arbol_decision,100.0,80.0,0.3,0.8166666666666667,24.5,0.9125720816211621,4.0,0.6148912906646729,23.0,[13.4763 ... 0.7691],,,,0.5436975836373897
ga,diabetes,svm,200.0,80.0,0.05,0.4166666666666667,12.5,23.66226203229956,7.833333333333334,2.508922576904297,25.5,[195.1017 ... 1.1559],,,,0.5415478018188579
ga,diabetes,arbol_decision,50.0,80.0,0.15,0.55,16.5,44.87591164780278,7.966666666666667,0.42245936393737793,36.5,[40.5684 ... 3.1126],,,,0.5408814471733989
ga,iris,arbol_decision,200.0,40.0,0.15,0.5833333333333334,17.5,0.6160664602256012,3.9404761904761907,0.4707307815551758,14.5,[24.2022 ... 0.2405],,,,0.5391830434395565
ga,iris,svm,200.0,40.0,0.15,0.85,25.5,1.0214339801323067,4.0,0.4993363618850708,12.5,[16.8925 ... 1.7830],,,,0.5389288183984164
ga,iris,svm,100.0,40.0,0.3,0.9333333333333333,28.0,1.223452852284408,3.980769230769231,0.28956449031829834,28.0,[7.1695 ... 1.1317],,,,0.5387634464872387
ga,diabetes,mlp,50.0,120.0,0.3,0.8666666666666667,26.0,77.31701573587254,8.0,0.8462144136428833,29.0,[55.5299 ... 5.3016],,,,0.535659771954348
ga,diabetes,mlp,100.0,40.0,0.05,0.18333333333333332,5.5,10.553420877126413,8.0,0.25576233863830566,25.5,[97.7095 ... 3.1544],,,,0.5288861706618025
ga,iris,mlp,200.0,40.0,0.15,0.8333333333333334,25.0,1.0660902637687293,4.0,0.4523890018463135,25.0,[17.3604 ... 1.5182],,,,0.5247988226446695
ga,diabetes,mlp,200.0,80.0,0.05,0.3333333333333333,10.0,25.242872732502175,8.0,0.841454267501831,26.0,[159.6815 ... 1.6637],,,,0.5237505880484411
ga,diabetes,mlp,200.0,120.0,0.05,0.43333333333333335,13.0,33.30740425829043,7.944444444444445,1.598496675491333,26.0,[159.6815 ... 1.4293],,,,0.5224875539079261
ga,iris,mlp,200.0,80.0,0.15,0.7833333333333333,23.5,0.8792489600747833,3.953921568627451,0.880959153175354,25.5,[17.3604 ... 1.1205],,,,0.5179407928254186
ga,iris,svm,200.0,120.0,0.3,1.0,30.0,0.937342231975631,3.966666666666667,1.8101797103881836,34.5,[16.8925 ... 1.3623],,,,0.5125193621981916
ga,iris,mlp,100.0,120.0,0.3,0.8166666666666667,24.5,0.9321838706972663,4.0,0.9373462200164795,45.0,[5.2013 ... 0.7059],,,,0.5119912657491367
ga,diabetes,arbol_decision,100.0,120.0,0.05,0.26666666666666666,8.0,22.41532221410279,7.833333333333334,0.7726788520812988,22.0,[93.1983 ... 0.8334],,,,0.5110794204448633
ga,diabetes,arbol_decision,50.0,120.0,0.3,0.9166666666666666,27.5,89.3535345269584,7.983333333333333,0.772674560546875,33.0,[40.5684 ... 5.1119],,,,0.5103728059279435
ga,diabetes,svm,50.0,80.0,0.3,0.9,27.0,87.32368168405631,7.979166666666666,0.9597598314285278,24.0,[50.9754 ... 6.0049],,,,0.5089445271932544
ga,diabetes,svm,50.0,40.0,0.15,0.6,18.0,59.13817954531443,8.0,0.4130743741989136,25.0,[50.9754 ... 4.6879],,,,0.5054500753603532
ga,diabetes,mlp,200.0,40.0,0.05,0.45,13.5,43.91861467393373,7.916666666666666,0.4705994129180908,19.0,[159.6815 ... 3.4017],,,,0.5045229272475729
ga,diabetes,mlp,50.0,80.0,0.3,0.7333333333333333,22.0,73.37898961033703,7.976190476190476,0.4743770360946655,29.0,[55.5299 ... 5.3016],,,,0.5031432746345462
ga,diabetes,mlp,50.0,40.0,0.15,0.43333333333333335,13.0,43.67512778484382,8.0,0.21545028686523438,19.5,[55.5299 ... 3.5734],,,,0.5013873473514949
ga,iris,arbol_decision,100.0,40.0,0.15,0.4166666666666667,12.5,0.5921454341025765,3.916666666666667,0.2317720651626587,9.5,[13.4763 ... 0.2597],,,,0.49899464324930054
ga,diabetes,arbol_decision,50.0,40.0,0.05,0.2,6.0,20.20511133998039,8.0,0.20229434967041016,18.5,[40.5684 ... 3.4950],,,,0.4989933531386157
ga,diabetes,svm,50.0,80.0,0.05,0.25,7.5,24.400390401888686,7.711538461538462,0.775048017501831,32.0,[50.9754 ... 1.2584],,,,0.49822575867283264
ga,diabetes,arbol_decision,100.0,80.0,0.05,0.31666666666666665,9.5,32.2463217503437,7.95,0.4881300926208496,22.0,[93.1983 ... 1.1011],,,,0.4956569821360224
ga,iris,arbol_decision,200.0,80.0,0.15,0.5833333333333334,17.5,0.672258158645698,3.908333333333333,0.849601149559021,14.5,[24.2022 ... 0.2208],,,,0.49430521308319275
ga,diabetes,mlp,50.0,40.0,0.3,0.8666666666666667,26.0,90.51587003703828,7.961538461538462,0.34311580657958984,29.0,[55.5299 ... 5.3016],,,,0.4922642464684978
ga,diabetes,mlp,100.0,120.0,0.05,0.18333333333333332,5.5,18.214139146147307,8.0,0.7985737323760986,27.5,[97.7095 ... 0.6415],,,,0.49153904110247904
ga,diabetes,mlp,50.0,120.0,0.05,0.08333333333333333,2.5,8.678542180115768,8.0,0.6164343357086182,35.5,[55.5299 ... 0.5994],,,,0.49100276410116256
ga,diabetes,svm,50.0,40.0,0.3,0.8666666666666667,26.0,90.49950462578998,7.983333333333333,0.4871206283569336,24.0,[50.9754 ... 6.0049],,,,0.4900056290726101
ga,iris,arbol_decision,100.0,80.0,0.05,0.16666666666666666,5.0,0.31559310266310775,2.5,0.4308997392654419,21.0,[13.4763 ... 0.0170],,,,0.4882225239074328
ga,diabetes,svm,50.0,120.0,0.15,0.4666666666666667,14.0,47.25832306486098,7.966666666666667,1.2465263605117798,36.0,[50.9754 ... 3.1465],,,,0.48660794538015245
ga,iris,svm,100.0,40.0,0.15,0.48333333333333334,14.5,0.7437364850188561,4.0,0.25782644748687744,27.5,[7.1695 ... 0.7563],,,,0.4828778190319266
ga,iris,mlp,100.0,40.0,0.15,0.5666666666666667,17.0,0.8441957677804309,4.0,0.3643265962600708,31.5,[5.2013 ... 1.0976],,,,0.481844843863275
ga,diabetes,mlp,50.0,40.0,0.05,0.2,6.0,24.95382816116519,8.0,0.19228625297546387,17.5,[55.5299 ... 2.5559],,,,0.48077380413056425
ga,iris,svm,50.0,80.0,0.05,0.06666666666666667,2.0,0.1325425553010489,3.5,0.3131808042526245,53.5,[3.6326 ... 0.2718],,,,0.47951683656668714
ga,iris,svm,200.0,80.0,0.05,0.18333333333333332,5.5,0.29693750242225603,1.6,0.9813344478607178,36.0,[16.8925 ... 0.0451],,,,0.4765206642148931
ga,diabetes,svm,50.0,80.0,0.15,0.5,15.0,54.82601192949477,8.0,0.8472431898117065,36.0,[50.9754 ... 3.5428],,,,0.4759449961161648
ga,diabetes,svm,50.0,120.0,0.05,0.16666666666666666,5.0,19.37474181653843,8.0,1.1236867904663086,32.0,[50.9754 ... 1.0570],,,,0.4757576666528497
ga,diabetes,svm,100.0,120.0,0.05,0.3,9.0,29.987581522335823,7.825,2.1835010051727295,32.5,[108.9234 ... 0.6020],,,,0.47515839611584704
ga,iris,arbol_decision,50.0,80.0,0.05,0.13333333333333333,4.0,0.26286407263784484,3.333333333333333,0.33965563774108887,31.0,[5.4524 ... 0.0227],,,,0.47502283063439205
ga,iris,svm,100.0,80.0,0.05,0.15,4.5,0.35335116709751624,2.428571428571429,0.45187926292419434,52.0,[7.1695 ... 0.1192],,,,0.4720033348404281
ga,iris,arbol_decision,50.0,120.0,0.05,0.1,3.0,0.28847594597508686,2.333333333333333,0.46078693866729736,31.0,[5.4524 ... 0.0186],,,,0.4701403140830237
ga,iris,mlp,50.0,80.0,0.05,0.08333333333333333,2.5,0.13633341493463225,4.0,0.3526437282562256,59.0,[4.5351 ... 0.1924],,,,0.4694496151829425
ga,diabetes,mlp,50.0,120.0,0.15,0.5333333333333333,16.0,60.41993003605174,7.96875,0.7696373462677002,29.5,[55.5299 ... 1.5888],,,,0.4691432885827021
ga,diabetes,arbol_decision,50.0,120.0,0.05,0.2,6.0,27.258706367761405,7.875,0.5199860334396362,51.5,[40.5684 ... 0.9119],,,,0.46876018327030505
ga,iris,arbol_decision,50.0,40.0,0.3,0.48333333333333334,14.5,0.8232027309953392,4.0,0.18614566326141357,25.0,[5.4524 ... 0.3860],,,,0.46861378131758247
ga,iris,svm,100.0,120.0,0.05,0.1,3.0,0.3145363040781945,1.3333333333333335,0.7441637516021729,58.0,[7.1695 ... 0.0247],,,,0.46503268034480955
ga,iris,arbol_decision,50.0,80.0,0.3,0.6166666666666667,18.5,0.9739150656357957,4.0,0.41434407234191895,25.0,[5.4524 ... 0.3860],,,,0.4647197614679415
ga,iris,mlp,200.0,120.0,0.05,0.25,7.5,0.4311139893845419,1.1964285714285714,1.1806424856185913,37.5,[17.3604 ... 0.0385],,,,0.4626474013134692
ga,iris,arbol_decision,50.0,40.0,0.05,0.13333333333333333,4.0,0.32787973056997943,3.75,0.17330288887023926,27.0,[5.4524 ... 0.1772],,,,0.46186107070884186
ga,iris,mlp,50.0,40.0,0.3,0.48333333333333334,14.5,0.8464030800184095,3.966666666666667,0.21846508979797363,7.0,[4.5351 ... 1.4674],,,,0.4608704172706789
ga,iris,svm,100.0,80.0,0.3,0.7166666666666667,21.5,1.0867357070548693,4.0,0.607203483581543,28.0,[7.1695 ... 1.1257],,,,0.4600545128667558
ga,diabetes,svm,100.0,40.0,0.05,0.2,6.0,28.723843316704084,7.916666666666666,0.7090343236923218,25.0,[108.9234 ... 4.0957],,,,0.4598835517736492
ga,iris,arbol_decision,200.0,120.0,0.15,0.55,16.5,0.6248782107368125,3.905555555555556,1.2592569589614868,14.5,[24.2022 ... 0.1744],,,,0.4591414024324237
ga,iris,arbol_decision,50.0,40.0,0.15,0.26666666666666666,8.0,0.5547097307263625,3.746031746031746,0.1845608949661255,18.0,[5.4524 ... 0.1799],,,,0.4566904720123844
ga,iris,arbol_decision,200.0,80.0,0.05,0.21666666666666667,6.5,0.41830073786956723,2.416666666666667,0.7644292116165161,19.0,[24.2022 ... 0.0179],,,,0.45655520086260926
ga,iris,arbol_decision,100.0,40.0,0.05,0.13333333333333333,4.0,0.4205142521629074,2.966666666666667,0.2056978940963745,15.0,[13.4763 ... 0.1842],,,,0.4552081974399997
ga,diabetes,svm,200.0,120.0,0.05,0.4,12.0,32.02462419310632,7.839160839160839,5.924330115318298,25.5,[195.1017 ... 0.7931],,,,0.4538656000528418
ga,iris,svm,200.0,40.0,0.05,0.23333333333333334,7.0,0.4502594502237517,3.5,0.48569273948669434,12.5,[16.8925 ... 0.4690],,,,0.45111062633882343
ga,diabetes,mlp,100.0,80.0,0.05,0.21666666666666667,6.5,33.6737202440656,7.875,0.50420081615448,27.5,[97.7095 ... 0.8700],,,,0.45084640743101095
ga,iris,svm,200.0,80.0,0.15,0.6,18.0,0.767809130132491,3.9442724458204337,1.1586459875106812,28.5,[16.8925 ... 1.3134],,,,0.45017119881293133
ga,iris,mlp,200.0,120.0,0.15,0.5833333333333334,17.5,0.6745242792197562,3.9416666666666664,1.3692625761032104,47.0,[17.3604 ... 0.9428],,,,0.44983414278581535
ga,diabetes,arbol_decision,50.0,120.0,0.15,0.5166666666666667,15.5,64.71021950457518,7.933333333333334,0.6283533573150635,36.5,[40.5684 ... 3.1126],,,,0.4483406990709608
ga,iris,arbol_decision,100.0,80.0,0.15,0.3333333333333333,10.0,0.5680238775471451,3.958333333333333,0.5185551643371582,9.5,[13.4763 ... 0.1812],,,,0.44698821714364884
ga,iris,svm,100.0,80.0,0.15,0.43333333333333335,13.0,0.7222987640023985,4.0,0.5207191705703735,27.5,[7.1695 ... 0.7563],,,,0.44654371175639873
ga,diabetes,svm,50.0,40.0,0.05,0.21666666666666667,6.5,34.85875346576647,8.0,0.3793907165527344,14.0,[50.9754 ... 3.2044],,,,0.44647799425737256
ga,iris,arbol_decision,200.0,120.0,0.05,0.3,9.0,0.5338445217590806,1.9444444444444446,1.0866862535476685,19.0,[24.2022 ... 0.0058],,,,0.4456140016048289
ga,iris,mlp,50.0,120.0,0.3,0.5,15.0,0.7392936216577404,3.973684210526316,0.8241211175918579,27.0,[4.5351 ... 1.3596],,,,0.44440611499181604
ga,iris,mlp,50.0,40.0,0.15,0.2,6.0,0.4835179948960538,3.875,0.19132280349731445,27.5,[4.5351 ... 0.4040],,,,0.44433937242347404
ga,diabetes,mlp,50.0,80.0,0.05,0.11666666666666667,3.5,25.323960149117294,8.0,0.41544151306152344,35.5,[55.5299 ... 0.7153],,,,0.44283334902070237
ga,iris,svm,100.0,120.0,0.3,0.8166666666666667,24.5,1.0321570407972651,3.9833333333333334,1.4810062646865845,28.0,[7.1695 ... 0.9009],,,,0.44194009136171136
ga,iris,arbol_decision,100.0,120.0,0.05,0.15,4.5,0.4395676956639909,2.075,0.676795244216919,21.0,[13.4763 ... 0.0039],,,,0.44028495938029644
ga,diabetes,arbol_decision,50.0,80.0,0.05,0.2,6.0,34.82077026605567,8.0,0.35816657543182373,36.0,[40.5684 ... 1.5518],,,,0.4402602580161382
ga,iris,mlp,50.0,80.0,0.3,0.6,18.0,1.0262256652786292,4.0,0.5056631565093994,27.0,[4.5351 ... 1.3596],,,,0.43718629155603667
ga,diabetes,arbol_decision,100.0,40.0,0.05,0.2,6.0,37.33044779182676,8.0,0.2834193706512451,19.0,[93.1983 ... 2.0557],,,,0.43161981921586845
ga,iris,arbol_decision,200.0,40.0,0.05,0.23333333333333334,7.0,0.5126349940424181,3.7857142857142856,0.44524943828582764,17.0,[24.2022 ... 0.3862],,,,0.431460461344433
ga,iris,mlp,50.0,120.0,0.05,0.1,3.0,0.2959479553069791,3.0,0.746550440788269,59.5,[4.5351 ... 0.1406],,,,0.4278942241358659
ga,iris,arbol_decision,50.0,80.0,0.15,0.35,10.5,0.7264831041967372,3.9615384615384617,0.35984933376312256,32.0,[5.4524 ... 0.0699],,,,0.4264385028972932
ga,iris,svm,200.0,120.0,0.15,0.6,18.0,0.7610331964623529,3.9705882352941178,1.4582949876785278,29.5,[16.8925 ... 1.1032],,,,0.4264057222331197
ga,iris,arbol_decision,50.0,120.0,0.15,0.23333333333333334,7.0,0.4841239174913803,4.0,0.5464528799057007,32.0,[5.4524 ... 0.0526],,,,0.4249659058494924
ga,iris,mlp,200.0,40.0,0.05,0.26666666666666666,8.0,0.5916491218282768,3.9375,0.3975712060928345,18.5,[17.3604 ... 1.2426],,,,0.42486109831267516
ga,iris,mlp,200.0,80.0,0.05,0.16666666666666666,5.0,0.3624369940491662,3.458333333333333,0.7873979806900024,35.0,[17.3604 ... 0.1707],,,,0.4228132755327928
ga,iris,svm,50.0,120.0,0.05,0.08333333333333333,2.5,0.28466136206272097,4.0,0.4628567695617676,69.5,[3.6326 ... 0.1298],,,,0.4226053012582212
ga,iris,arbol_decision,100.0,120.0,0.15,0.35,10.5,0.5969368894114025,3.95,0.814672589302063,19.0,[13.4763 ... 0.1149],,,,0.4219745652868334
ga,diabetes,mlp,50.0,80.0,0.15,0.31666666666666665,9.5,51.958578274720644,7.944444444444445,0.38792288303375244,26.5,[55.5299 ... 2.1222],,,,0.42093068545012136
ga,iris,svm,50.0,40.0,0.05,0.08333333333333333,2.5,0.448514296794722,3.5,0.15923702716827393,19.0,[3.6326 ... 1.2329],,,,0.4186059766551596
ga,iris,mlp,100.0,120.0,0.15,0.38333333333333336,11.5,0.6818616011533323,3.909090909090909,0.7929836511611938,84.5,[5.2013 ... 0.6782],,,,0.41653624470540157
ga,iris,svm,100.0,40.0,0.05,0.1,3.0,0.4436321664742703,3.6666666666666665,0.23477256298065186,22.0,[7.1695 ... 0.8566],,,,0.4160880011583867
ga,iris,arbol_decision,50.0,120.0,0.3,0.43333333333333335,13.0,0.8398275700206366,4.0,0.5409625768661499,35.0,[5.4524 ... 0.3127],,,,0.41498521247755654
ga,iris,svm,200.0,120.0,0.05,0.23333333333333334,7.0,0.4926352721920537,1.7857142857142856,1.4069879055023193,37.5,[16.8925 ... 0.0063],,,,0.4068511074424579
ga,iris,svm,50.0,80.0,0.3,0.4666666666666667,14.0,0.9817326606372093,4.0,0.3721557855606079,57.0,[3.6326 ... 0.6717],,,,0.40622810182872526
ga,iris,svm,50.0,80.0,0.15,0.3,9.0,0.7586737213274923,3.928571428571429,0.3611034154891968,68.0,[3.6326 ... 0.9092],,,,0.39897447692670485
ga,iris,svm,50.0,120.0,0.15,0.23333333333333334,7.0,0.6193447143728221,3.9,0.49863457679748535,88.5,[3.6326 ... 0.2671],,,,0.39704923094797645
ga,iris,mlp,100.0,80.0,0.15,0.3,9.0,0.7017053832380966,4.0,0.554009199142456,31.5,[5.2013 ... 1.0976],,,,0.39568756097621344
ga,iris,mlp,50.0,120.0,0.15,0.15,4.5,0.44671586615342757,3.75,0.7528380155563354,32.5,[4.5351 ... 0.2771],,,,0.39029131589411403
ga,iris,svm,50.0,120.0,0.3,0.38333333333333336,11.5,0.8587134898619326,4.0,0.5586987733840942,57.0,[3.6326 ... 0.5840],,,,0.3887138693530336
ga,iris,svm,100.0,120.0,0.15,0.4666666666666667,14.0,0.8275354252088369,4.0,1.0937975645065308,27.5,[7.1695 ... 0.5277],,,,0.3856332484260948
ga,iris,mlp,50.0,40.0,0.05,0.08333333333333333,2.5,0.5671398502470995,3.833333333333333,0.18142640590667725,26.0,[4.5351 ... 0.9374],,,,0.37827404977492873
ga,iris,svm,50.0,40.0,0.3,0.6,18.0,1.3766284017206478,3.9179566563467496,0.1891186237335205,11.5,[3.6326 ... 1.4255],,,,0.3763798254299276
ga,iris,svm,50.0,40.0,0.15,0.2833333333333333,8.5,0.875831424130433,4.0,0.17754006385803223,19.0,[3.6326 ... 1.4216],,,,0.3759463335989509
ga,iris,mlp,50.0,80.0,0.15,0.2833333333333333,8.5,0.8438410587659142,3.7857142857142856,0.37590789794921875,32.5,[4.5351 ... 0.2771],,,,0.37299915505294046
ga,iris,mlp,100.0,80.0,0.05,0.25,7.5,0.7694308723487342,3.916666666666667,0.5032342672348022,44.5,[5.2013 ... 0.6303],,,,0.3647595205549922
ga,iris,mlp,100.0,120.0,0.05,0.08333333333333333,2.5,0.4842269508179227,3.5,0.7569609880447388,76.0,[5.2013 ... 0.2987],,,,0.3599960188220433
ga,diabetes,svm,100.0,80.0,0.05,0.2,6.0,56.035855002206354,7.916666666666666,1.2960989475250244,28.0,[108.9234 ... 1.3988],,,,0.3459204623172473
ga,iris,mlp,100.0,40.0,0.05,0.15,4.5,0.9377506516186678,4.0,0.29462432861328125,25.5,[5.2013 ... 1.1355],,,,0.29716823365277667
